run,l1_hit,l2_hit,l3_hit,ram_access
48300,32,32,56,184
48301,32,32,48,184
48302,32,32,56,184
48303,32,32,48,184
48304,32,32,56,184
48305,32,32,48,184
48306,32,32,56,312
48307,32,32,52,180
48308,32,32,60,180
48309,32,32,48,180
48310,32,32,56,184
48311,32,32,48,184
48312,32,32,60,184
48313,32,32,52,180
48314,32,32,48,184
48315,32,32,56,184
48316,32,32,48,180
48317,32,32,56,184
48318,32,32,48,184
48319,32,32,60,184
48320,32,32,48,180
48321,32,32,60,180
48322,32,32,48,184
48323,32,32,56,184
48324,32,32,48,184
48325,32,32,56,184
48326,32,32,48,184
48327,32,32,56,180
48328,32,32,44,184
48329,32,32,52,180
48330,32,32,52,180
48331,32,32,48,180
48332,32,32,56,180
48333,32,32,48,180
48334,32,32,56,188
48335,32,32,52,180
48336,32,32,56,180
48337,32,32,52,184
48338,32,32,56,180
48339,32,32,52,180
48340,32,32,56,184
48341,32,32,48,184
48342,32,32,48,184
48343,32,36,48,180
48344,32,32,52,184
48345,32,32,56,184
48346,32,32,48,184
48347,32,32,56,180
48348,32,32,48,184
48349,32,32,60,180
48350,32,32,48,184
48351,32,32,56,188
48352,32,32,48,184
48353,32,32,56,184
48354,32,32,48,180
48355,32,32,56,184
48356,32,32,48,184
48357,32,32,48,184
48358,32,32,56,180
48359,32,32,48,692
48360,32,32,60,180
48361,32,32,48,184
48362,32,32,60,184
48363,32,32,52,180
48364,32,32,60,184
48365,32,32,48,180
48366,32,32,52,184
48367,32,32,56,184
48368,32,32,60,180
48369,32,32,64,188
48370,32,32,68,180
48371,32,32,48,184
48372,32,32,48,184
48373,32,32,56,180
48374,32,32,48,180
48375,32,32,56,772
48376,32,32,48,184
48377,32,32,56,180
48378,32,32,48,184
48379,32,32,60,184
48380,32,32,48,180
48381,32,32,56,184
48382,32,32,48,184
48383,32,32,56,180
48384,32,32,48,176
48385,32,32,56,180
48386,32,32,48,184
48387,32,32,48,184
48388,32,32,56,184
48389,32,32,48,180
48390,32,32,56,184
48391,32,32,48,184
48392,32,32,56,180
48393,32,32,48,184
48394,32,32,56,184
48395,32,32,52,180
48396,32,32,56,184
48397,32,32,48,184
48398,32,32,56,760
48399,32,32,48,184
48400,32,32,56,180
48401,32,32,48,184
48402,32,32,48,184
48403,32,32,56,184
48404,32,32,48,184
48405,32,32,56,188
48406,32,32,48,184
48407,32,32,56,180
48408,32,32,44,180
48409,32,32,56,184
48410,32,32,48,180
48411,32,32,56,184
48412,32,32,52,180
48413,32,32,52,184
48414,32,32,48,184
48415,32,32,52,184
48416,32,32,56,180
48417,32,32,48,180
48418,32,32,56,180
48419,32,32,48,184
48420,32,32,56,184
48421,32,32,48,184
48422,32,32,56,184
48423,32,32,48,184
48424,32,32,56,180
48425,32,32,48,180
48426,32,32,56,184
48427,32,32,48,184
48428,32,32,56,184
48429,32,32,48,188
48430,32,32,48,184
48431,32,32,56,180
48432,32,32,48,184
48433,32,32,56,184
48434,32,32,48,180
48435,32,32,60,184
48436,32,32,48,180
48437,32,32,56,180
48438,32,32,48,492
48439,32,32,56,184
48440,32,32,48,180
48441,32,32,56,184
48442,32,32,48,192
48443,32,32,56,180
48444,32,32,52,180
48445,32,32,48,184
48446,32,32,56,188
48447,32,32,48,180
48448,32,32,56,180
48449,32,32,48,184
48450,32,32,56,180
48451,32,32,48,184
48452,32,32,56,184
48453,32,32,52,184
48454,32,32,56,180
48455,32,32,52,180
48456,32,32,56,184
48457,32,32,48,184
48458,32,32,60,184
48459,32,32,48,184
48460,32,32,52,184
48461,32,32,56,184
48462,32,32,48,184
48463,32,32,52,188
48464,32,32,48,180
48465,32,32,56,180
48466,32,32,52,180
48467,32,32,56,180
48468,32,32,48,184
48469,32,32,56,184
48470,32,32,52,232
48471,32,32,52,180
48472,32,32,48,180
48473,32,32,48,184
48474,32,32,56,184
48475,32,32,48,184
48476,32,32,56,188
48477,32,32,52,180
48478,32,32,56,184
48479,32,32,48,184
48480,32,32,56,188
48481,32,32,52,184
48482,32,32,56,184
48483,32,32,48,180
48484,32,32,56,180
48485,32,32,48,184
48486,32,32,56,184
48487,32,32,48,796
48488,32,32,48,180
48489,32,32,56,180
48490,32,32,48,184
48491,32,32,56,180
48492,32,32,48,184
48493,32,32,56,184
48494,32,32,44,184
48495,32,32,56,184
48496,32,32,48,184
48497,32,32,56,180
48498,32,32,48,184
48499,32,32,56,176
48500,32,32,48,188
48501,32,32,56,180
48502,32,32,48,180
48503,32,32,48,188
48504,32,32,56,180
48505,32,32,48,184
48506,32,32,56,312
48507,32,32,48,184
48508,32,32,56,180
48509,32,32,48,180
48510,32,32,60,184
48511,32,32,48,184
48512,32,32,56,460
48513,32,32,52,180
48514,32,32,56,184
48515,32,32,52,184
48516,32,32,56,180
48517,32,32,48,184
48518,32,32,48,184
48519,32,32,60,180
48520,32,32,48,792
48521,32,32,56,180
48522,32,32,52,180
48523,32,32,56,184
48524,32,32,48,184
48525,32,32,56,184
48526,32,32,52,180
48527,32,32,56,180
48528,32,32,44,184
48529,32,32,56,184
48530,32,32,48,184
48531,32,32,48,180
48532,32,32,56,184
48533,32,32,44,180
48534,32,32,56,184
48535,32,32,48,668
48536,32,32,56,184
48537,32,32,48,180
48538,32,32,56,184
48539,32,32,48,184
48540,32,32,56,184
48541,32,32,48,184
48542,32,32,56,180
48543,32,32,48,180
48544,32,32,56,184
48545,32,32,44,184
48546,32,32,44,180
48547,32,32,56,180
48548,32,32,48,180
48549,32,32,60,180
48550,32,32,48,184
48551,32,32,56,184
48552,32,32,52,180
48553,32,32,56,444
48554,32,32,52,180
48555,32,32,60,180
48556,32,32,48,184
48557,32,32,56,180
48558,32,32,52,184
48559,32,32,56,184
48560,32,32,48,180
48561,32,32,48,628
48562,32,32,56,188
48563,32,32,48,180
48564,32,32,56,184
48565,32,32,48,180
48566,32,32,56,180
48567,32,32,56,180
48568,32,32,60,184
48569,32,32,48,180
48570,32,32,56,180
48571,32,32,48,180
48572,32,32,56,180
48573,32,32,48,180
48574,32,32,56,180
48575,32,32,48,180
48576,32,32,48,184
48577,32,32,56,188
48578,32,32,48,184
48579,32,32,56,184
48580,32,32,48,184
48581,32,32,56,184
48582,32,32,48,184
48583,32,32,56,184
48584,32,32,48,184
48585,32,32,56,184
48586,32,32,52,184
48587,32,32,56,184
48588,32,32,48,184
48589,32,32,56,184
48590,32,32,48,176
48591,32,32,44,180
48592,32,32,56,180
48593,32,32,48,180
48594,32,32,56,184
48595,32,32,52,184
48596,32,32,56,184
48597,32,32,48,184
48598,32,32,56,184
48599,32,32,48,188
48600,32,32,56,184
48601,32,32,52,184
48602,32,32,56,184
48603,32,32,48,180
48604,32,32,48,184
48605,32,32,56,184
48606,32,32,48,184
48607,32,32,56,180
48608,32,32,48,208
48609,32,32,56,184
48610,32,32,48,184
48611,32,32,56,184
48612,32,32,48,180
48613,32,32,60,180
48614,32,32,48,180
48615,32,32,60,180
48616,32,32,48,184
48617,32,32,56,188
48618,32,32,48,184
48619,32,32,48,188
48620,32,32,56,184
48621,32,32,48,184
48622,32,32,56,184
48623,32,32,48,184
48624,32,32,56,184
48625,32,32,48,180
48626,32,32,60,180
48627,32,32,48,180
48628,32,32,56,180
48629,32,32,48,184
48630,32,32,60,184
48631,32,32,48,184
48632,32,32,56,184
48633,32,32,48,184
48634,32,32,48,180
48635,32,32,56,180
48636,32,32,48,184
48637,32,32,56,184
48638,32,32,48,184
48639,32,32,60,180
48640,32,32,48,184
48641,32,32,56,180
48642,32,32,48,184
48643,32,32,60,184
48644,32,32,52,184
48645,32,32,56,184
48646,32,32,52,180
48647,32,32,52,180
48648,32,36,48,184
48649,32,32,48,184
48650,32,32,60,184
48651,32,32,48,180
48652,32,32,56,184
48653,32,32,48,184
48654,32,32,56,184
48655,32,32,48,184
48656,32,32,56,184
48657,32,32,48,180
48658,32,32,56,184
48659,32,32,48,184
48660,32,32,56,184
48661,32,32,48,180
48662,32,32,48,180
48663,32,32,52,180
48664,32,32,52,184
48665,32,32,56,184
48666,32,32,48,252
48667,32,32,60,180
48668,32,32,48,180
48669,32,32,56,180
48670,32,32,44,180
48671,32,32,56,184
48672,32,32,48,184
48673,32,32,56,184
48674,32,32,48,184
48675,32,32,60,188
48676,32,32,44,180
48677,32,32,48,180
48678,32,32,56,184
48679,32,32,48,184
48680,32,32,56,184
48681,32,32,48,184
48682,32,32,60,184
48683,32,32,48,184
48684,32,32,56,180
48685,32,32,52,184
48686,32,32,56,184
48687,32,32,48,184
48688,32,32,56,184
48689,32,32,44,184
48690,32,32,60,184
48691,32,32,52,180
48692,32,32,48,180
48693,32,32,56,184
48694,32,32,48,180
48695,32,32,56,184
48696,32,32,48,184
48697,32,32,56,180
48698,32,32,48,180
48699,32,32,56,180
48700,32,32,48,180
48701,32,32,56,184
48702,32,32,48,184
48703,32,32,60,180
48704,32,32,48,184
48705,32,32,56,180
48706,32,32,48,184
48707,32,32,48,180
48708,32,32,56,184
48709,32,32,48,184
48710,32,32,56,180
48711,32,32,52,180
48712,32,32,60,180
48713,32,32,52,180
48714,32,32,60,180
48715,32,32,48,180
48716,32,32,56,180
48717,32,32,48,184
48718,32,32,56,184
48719,32,32,48,184
48720,32,32,48,180
48721,32,32,48,184
48722,32,32,48,184
48723,32,32,56,184
48724,32,32,48,184
48725,32,32,56,184
48726,32,32,48,180
48727,32,32,60,184
48728,32,32,48,180
48729,32,32,56,184
48730,32,32,48,180
48731,32,32,56,184
48732,32,32,48,180
48733,32,32,56,184
48734,32,32,48,180
48735,32,32,56,180
48736,32,32,48,184
48737,32,32,48,184
48738,32,32,56,184
48739,32,32,44,180
48740,32,32,56,184
48741,32,32,52,184
48742,32,32,56,180
48743,32,32,48,184
48744,32,32,56,180
48745,32,32,48,184
48746,32,32,56,180
48747,32,32,48,184
48748,32,32,60,180
48749,32,32,48,184
48750,32,32,48,184
48751,32,32,48,184
48752,32,32,52,180
48753,32,32,56,180
48754,32,32,48,188
48755,32,32,56,776
48756,32,32,52,180
48757,32,32,56,180
48758,32,32,48,180
48759,32,32,56,184
48760,32,32,52,184
48761,32,32,56,652
48762,32,32,48,184
48763,32,32,56,180
48764,32,32,48,184
48765,32,32,48,184
48766,32,32,56,180
48767,32,32,48,184
48768,32,32,56,184
48769,32,32,48,180
48770,32,32,56,184
48771,32,32,48,180
48772,32,32,56,184
48773,32,32,48,180
48774,32,32,56,184
48775,32,32,52,184
48776,32,32,56,184
48777,32,32,48,180
48778,32,32,56,180
48779,32,32,56,184
48780,32,32,48,184
48781,32,32,56,184
48782,32,32,56,184
48783,32,32,56,180
48784,32,32,52,184
48785,32,32,60,184
48786,32,32,48,184
48787,32,32,56,184
48788,32,32,48,184
48789,32,32,56,180
48790,32,32,48,184
48791,32,32,56,184
48792,32,32,48,184
48793,32,32,56,184
48794,32,32,48,184
48795,32,32,48,180
48796,32,32,60,184
48797,32,32,48,184
48798,32,32,60,184
48799,32,32,48,180
48800,32,32,56,180
48801,32,32,48,188
48802,32,32,56,180
48803,32,32,48,180
48804,32,32,56,184
48805,32,32,48,180
48806,32,32,56,180
48807,32,32,48,184
48808,32,32,56,180
48809,32,32,48,184
48810,32,32,48,184
48811,32,32,56,184
48812,32,32,48,180
48813,32,32,56,180
48814,32,32,48,188
48815,32,32,56,580
48816,32,32,52,184
48817,32,32,56,184
48818,32,32,48,184
48819,32,32,56,184
48820,32,32,48,184
48821,32,32,60,184
48822,32,32,48,180
48823,32,32,48,180
48824,32,32,56,180
48825,32,32,48,184
48826,32,32,60,184
48827,32,32,48,184
48828,32,32,56,180
48829,32,32,48,180
48830,32,32,60,180
48831,32,32,52,184
48832,32,32,56,184
48833,32,32,48,180
48834,32,32,56,180
48835,32,32,52,180
48836,32,32,60,180
48837,32,32,48,180
48838,32,32,48,188
48839,32,32,56,184
48840,32,32,48,184
48841,32,32,52,184
48842,32,32,48,180
48843,32,32,56,184
48844,32,32,52,184
48845,32,32,56,180
48846,32,32,48,180
48847,32,32,60,180
48848,32,32,48,180
48849,32,32,56,184
48850,32,32,48,184
48851,32,32,52,188
48852,32,32,44,180
48853,32,32,48,180
48854,32,32,56,180
48855,32,32,44,180
48856,32,32,56,184
48857,32,32,48,188
48858,32,32,56,180
48859,32,32,48,180
48860,32,32,56,180
48861,32,32,48,192
48862,32,32,56,184
48863,32,32,48,180
48864,32,32,56,184
48865,32,32,48,180
48866,32,32,48,180
48867,32,32,48,184
48868,32,32,48,180
48869,32,32,56,184
48870,32,32,48,184
48871,32,32,56,540
48872,32,32,48,180
48873,32,32,56,184
48874,32,32,48,184
48875,32,32,56,184
48876,32,32,48,180
48877,32,32,56,404
48878,32,32,48,180
48879,32,32,56,184
48880,32,32,48,180
48881,32,32,48,180
48882,32,36,48,180
48883,32,32,48,184
48884,32,32,56,180
48885,32,32,52,184
48886,32,32,56,184
48887,32,32,48,180
48888,32,32,56,180
48889,32,32,48,188
48890,32,32,56,184
48891,32,32,48,184
48892,32,32,56,188
48893,32,32,48,180
48894,32,32,56,180
48895,32,32,48,184
48896,32,32,48,184
48897,32,32,56,184
48898,32,32,52,184
48899,32,32,56,180
48900,32,32,48,184
48901,32,32,56,328
48902,32,32,48,188
48903,32,32,56,180
48904,32,32,48,180
48905,32,32,56,184
48906,32,32,48,184
48907,32,32,60,176
48908,32,32,52,184
48909,32,32,56,184
48910,32,32,48,180
48911,32,32,48,184
48912,32,32,60,184
48913,32,32,48,180
48914,32,32,56,184
48915,32,32,48,184
48916,32,32,56,184
48917,32,32,52,180
48918,32,32,56,184
48919,32,32,52,180
48920,32,32,60,180
48921,32,32,48,184
48922,32,32,56,180
48923,32,32,52,184
48924,32,32,60,180
48925,32,32,48,180
48926,32,32,48,184
48927,32,32,60,184
48928,32,32,56,184
48929,32,32,60,184
48930,32,32,48,184
48931,32,32,56,184
48932,32,32,52,184
48933,32,32,56,184
48934,32,32,48,184
48935,32,32,56,180
48936,32,32,52,184
48937,32,32,56,180
48938,32,32,44,180
48939,32,32,56,180
48940,32,32,48,184
48941,32,32,52,180
48942,32,32,56,180
48943,32,32,52,184
48944,32,32,56,184
48945,32,32,48,184
48946,32,32,56,180
48947,32,32,48,180
48948,32,32,56,184
48949,32,32,48,180
48950,32,32,56,184
48951,32,32,48,772
48952,32,32,56,516
48953,36,56,56,184
48954,32,32,56,180
48955,32,32,48,180
48956,32,32,48,184
48957,32,32,56,184
48958,32,32,48,180
48959,32,32,56,184
48960,32,32,48,184
48961,32,32,60,180
48962,32,32,48,184
48963,32,32,56,184
48964,32,32,48,184
48965,32,32,60,184
48966,32,32,48,184
48967,32,32,56,780
48968,32,32,48,180
48969,32,32,56,184
48970,32,32,52,776
48971,32,32,52,188
48972,32,32,56,184
48973,32,32,48,184
48974,32,32,56,184
48975,32,32,52,184
48976,32,32,56,184
48977,32,32,48,180
48978,32,32,56,180
48979,32,32,48,180
48980,32,32,56,180
48981,32,32,48,184
48982,32,32,56,180
48983,32,32,48,180
48984,32,32,56,188
48985,32,32,52,180
48986,32,32,48,184
48987,32,32,56,184
48988,32,32,48,180
48989,32,32,56,180
48990,32,32,48,184
48991,32,32,56,180
48992,32,32,44,180
48993,32,32,56,188
48994,32,32,52,184
48995,32,32,56,184
48996,32,32,268,188
48997,32,32,56,188
48998,32,32,48,184
48999,32,32,56,184
49000,32,32,48,180
49001,32,32,52,212
49002,32,36,48,184
49003,32,32,52,184
49004,32,32,52,180
49005,32,32,48,180
49006,32,32,56,184
49007,32,32,48,184
49008,32,32,56,184
49009,32,32,48,180
49010,32,32,52,180
49011,32,32,48,184
49012,32,32,56,184
49013,32,32,56,184
49014,32,32,56,184
49015,32,32,48,184
49016,32,32,52,180
49017,32,32,48,184
49018,32,32,48,184
49019,32,32,60,184
49020,32,32,48,184
49021,32,32,56,180
49022,32,32,52,180
49023,32,32,56,180
49024,32,32,48,184
49025,32,32,56,184
49026,32,32,48,180
49027,32,32,60,180
49028,32,32,48,184
49029,32,32,56,184
49030,32,32,52,180
49031,32,32,48,184
49032,32,32,56,180
49033,32,32,52,184
49034,32,32,60,184
49035,32,32,48,180
49036,32,32,56,184
49037,32,32,48,180
49038,32,32,56,184
49039,32,32,48,180
49040,32,32,60,184
49041,32,32,48,184
49042,32,32,56,180
49043,32,32,48,184
49044,32,32,60,184
49045,32,32,48,184
49046,32,32,52,180
49047,32,32,56,180
49048,32,32,48,180
49049,32,32,52,180
49050,32,32,48,184
49051,32,32,56,184
49052,32,32,48,184
49053,32,32,60,184
49054,32,32,48,180
49055,32,32,56,184
49056,32,32,48,184
49057,32,32,56,180
49058,32,32,48,184
49059,32,32,60,180
49060,32,32,48,188
49061,32,32,48,180
49062,32,32,60,184
49063,32,32,48,184
49064,32,32,56,188
49065,32,32,48,184
49066,32,32,56,184
49067,32,32,48,188
49068,32,32,56,180
49069,32,32,44,180
49070,32,32,56,184
49071,32,32,52,180
49072,32,32,52,184
49073,32,32,48,184
49074,32,32,52,184
49075,32,32,56,180
49076,32,32,48,180
49077,32,32,56,184
49078,32,32,48,180
49079,32,32,56,184
49080,32,32,48,184
49081,32,32,56,180
49082,32,32,48,180
49083,32,32,56,188
49084,32,32,52,184
49085,32,32,60,184
49086,32,32,48,180
49087,32,32,56,184
49088,32,32,48,184
49089,32,32,48,552
49090,32,32,56,184
49091,32,32,52,184
49092,32,32,56,184
49093,32,32,48,184
49094,32,32,56,180
49095,32,32,48,184
49096,32,32,56,180
49097,32,32,48,184
49098,32,32,56,184
49099,32,32,48,180
49100,32,32,56,180
49101,32,32,48,184
49102,32,32,56,184
49103,32,32,48,180
49104,32,32,48,184
49105,32,32,56,180
49106,32,32,48,184
49107,32,32,60,184
49108,32,32,48,184
49109,32,32,56,184
49110,32,32,48,184
49111,32,32,56,180
49112,32,32,48,184
49113,32,32,56,180
49114,32,32,48,180
49115,32,32,56,180
49116,32,32,48,180
49117,32,32,56,180
49118,32,32,52,180
49119,32,32,44,208
49120,32,32,56,184
49121,32,32,48,180
49122,32,32,56,180
49123,32,32,52,180
49124,32,32,56,184
49125,32,32,48,184
49126,32,32,56,180
49127,32,32,48,184
49128,32,32,56,184
49129,32,32,48,184
49130,32,32,56,184
49131,32,32,48,184
49132,32,32,48,184
49133,32,32,48,184
49134,32,32,52,184
49135,32,32,56,184
49136,32,32,48,184
49137,32,32,56,184
49138,32,32,48,184
49139,32,32,56,180
49140,32,32,48,184
49141,32,32,56,184
49142,32,32,48,184
49143,32,32,56,180
49144,32,32,48,184
49145,32,32,56,444
49146,32,32,48,184
49147,32,32,48,252
49148,32,32,56,180
49149,32,32,48,180
49150,32,32,56,184
49151,32,32,48,180
49152,32,32,56,184
49153,32,32,52,180
49154,32,32,56,184
49155,32,32,48,184
49156,32,32,56,180
49157,32,32,48,184
49158,32,32,56,184
49159,32,32,48,184
49160,32,32,60,396
49161,32,32,48,180
49162,32,32,48,180
49163,32,32,56,184
49164,32,32,48,180
49165,32,32,56,184
49166,32,32,48,184
49167,32,32,56,184
49168,32,32,48,184
49169,32,32,56,184
49170,32,32,48,180
49171,32,32,60,180
49172,32,32,48,180
49173,32,32,60,184
49174,32,32,52,184
49175,32,32,56,184
49176,32,32,52,184
49177,32,32,48,180
49178,32,32,56,184
49179,32,32,48,180
49180,32,32,56,184
49181,32,32,44,180
49182,32,32,56,180
49183,32,32,48,184
49184,32,32,56,180
49185,32,32,48,180
49186,32,32,56,180
49187,32,32,48,184
49188,32,32,56,184
49189,32,32,52,184
49190,32,32,48,180
49191,32,36,48,184
49192,32,32,48,180
49193,32,32,56,184
49194,32,32,48,180
49195,32,32,56,180
49196,32,32,48,184
49197,32,32,56,188
49198,32,32,48,180
49199,32,32,56,184
49200,32,32,48,184
49201,32,32,56,184
49202,32,32,48,184
49203,32,32,56,180
49204,32,32,48,180
49205,32,32,48,184
49206,32,32,56,180
49207,32,32,48,184
49208,32,32,56,184
49209,32,32,52,184
49210,32,32,56,184
49211,32,32,56,348
49212,32,32,56,188
49213,32,32,48,180
49214,32,32,60,180
49215,32,32,48,180
49216,32,32,56,184
49217,32,32,48,184
49218,32,32,56,180
49219,32,32,48,184
49220,32,32,52,184
49221,32,32,56,180
49222,32,32,48,180
49223,32,32,56,184
49224,32,32,48,404
49225,32,32,60,184
49226,32,32,52,184
49227,32,32,56,180
49228,32,32,48,180
49229,32,32,56,184
49230,32,32,48,184
49231,32,32,52,184
49232,32,32,52,184
49233,32,32,56,184
49234,32,32,48,180
49235,32,32,48,180
49236,32,32,56,184
49237,32,32,48,180
49238,32,32,56,184
49239,32,32,52,180
49240,32,32,56,180
49241,32,32,48,180
49242,32,32,56,184
49243,32,32,48,188
49244,32,32,56,184
49245,32,32,48,184
49246,32,32,56,184
49247,32,32,48,184
49248,32,32,56,184
49249,32,32,48,184
49250,32,32,48,180
49251,32,32,56,180
49252,32,32,48,180
49253,32,32,56,180
49254,32,32,48,180
49255,32,32,60,180
49256,32,32,48,184
49257,32,32,56,184
49258,32,32,48,184
49259,32,32,56,184
49260,32,32,48,184
49261,32,32,60,180
49262,32,32,48,184
49263,32,32,48,184
49264,32,56,48,184
49265,32,32,60,180
49266,32,32,60,184
49267,32,32,44,184
49268,32,32,56,180
49269,32,32,48,184
49270,32,32,56,184
49271,32,32,52,184
49272,32,32,56,184
49273,32,32,48,184
49274,32,32,56,180
49275,32,32,48,184
49276,32,32,60,180
49277,32,32,48,180
49278,32,32,48,184
49279,32,36,48,180
49280,32,32,48,184
49281,32,32,56,184
49282,32,32,48,184
49283,32,32,56,180
49284,32,32,48,180
49285,32,32,56,184
49286,32,32,48,180
49287,32,32,56,184
49288,32,32,48,184
49289,32,32,60,180
49290,32,32,48,184
49291,32,32,56,180
49292,32,32,48,180
49293,32,32,48,184
49294,32,32,56,180
49295,32,32,48,184
49296,32,32,56,184
49297,32,32,48,184
49298,32,32,56,184
49299,32,32,48,180
49300,32,32,56,184
49301,32,32,48,180
49302,32,32,56,184
49303,32,32,48,180
49304,32,32,56,184
49305,32,32,48,192
49306,32,32,56,184
49307,32,32,48,180
49308,32,32,48,180
49309,32,32,56,188
49310,32,32,48,180
49311,32,32,56,180
49312,32,32,48,184
49313,32,32,56,184
49314,32,32,48,180
49315,32,32,60,184
49316,32,32,44,184
49317,32,32,56,184
49318,32,32,48,184
49319,32,32,56,188
49320,32,32,52,180
49321,32,32,56,184
49322,32,32,48,184
49323,32,32,48,184
49324,32,32,56,184
49325,32,32,48,184
49326,32,32,56,180
49327,32,32,48,184
49328,32,32,56,184
49329,32,32,48,180
49330,32,32,56,668
49331,32,32,44,180
49332,32,32,52,184
49333,32,32,52,180
49334,32,32,56,184
49335,32,32,52,180
49336,32,32,52,180
49337,32,32,48,184
49338,32,32,48,252
49339,32,32,56,184
49340,32,32,48,184
49341,32,32,56,184
49342,32,32,48,184
49343,32,32,60,188
49344,32,32,48,180
49345,32,32,56,180
49346,32,32,48,184
49347,32,32,56,184
49348,32,32,48,184
49349,32,32,56,180
49350,32,32,52,180
49351,32,32,48,180
49352,32,32,56,180
49353,32,32,48,184
49354,32,32,56,180
49355,32,32,48,184
49356,32,32,56,188
49357,32,32,48,180
49358,32,32,56,180
49359,32,32,56,176
49360,32,32,56,184
49361,32,32,44,180
49362,32,32,56,180
49363,32,32,48,180
49364,32,32,56,184
49365,32,32,48,180
49366,32,32,48,184
49367,32,32,56,184
49368,32,32,52,180
49369,32,32,56,180
49370,32,32,48,184
49371,32,32,56,188
49372,32,32,48,184
49373,32,32,56,180
49374,32,32,44,184
49375,32,32,56,184
49376,32,32,48,184
49377,32,32,56,180
49378,32,32,48,180
49379,32,32,52,180
49380,32,32,48,184
49381,32,32,48,184
49382,32,32,52,184
49383,32,32,48,180
49384,32,32,60,180
49385,32,32,48,180
49386,32,32,56,180
49387,32,32,48,180
49388,32,32,56,184
49389,32,32,48,180
49390,32,32,56,184
49391,32,32,48,180
49392,32,32,52,428
49393,32,32,48,184
49394,32,32,48,184
49395,32,32,48,184
49396,32,32,48,184
49397,32,32,56,176
49398,32,32,48,184
49399,32,32,56,188
49400,32,32,48,180
49401,32,32,56,188
49402,32,32,48,184
49403,32,32,56,184
49404,32,32,48,184
49405,32,32,56,180
49406,32,32,48,184
49407,32,32,56,180
49408,32,32,48,184
49409,32,32,48,180
49410,32,32,60,184
49411,32,32,48,184
49412,32,32,56,184
49413,32,32,48,184
49414,32,32,56,184
49415,32,32,48,180
49416,32,32,56,180
49417,32,32,44,180
49418,32,32,56,184
49419,32,32,48,180
49420,32,32,56,180
49421,32,32,48,180
49422,32,32,56,184
49423,32,32,48,180
49424,32,32,52,180
49425,32,32,60,180
49426,32,32,48,184
49427,32,32,56,184
49428,32,32,56,184
49429,32,32,56,180
49430,32,32,48,184
49431,32,32,56,176
49432,32,32,48,220
49433,32,32,56,180
49434,32,32,48,184
49435,32,32,56,180
49436,32,32,48,180
49437,32,32,56,184
49438,32,32,48,964
49439,32,32,48,180
49440,32,32,56,184
49441,32,32,48,184
49442,32,32,56,184
49443,32,32,48,184
49444,32,32,56,180
49445,32,32,48,180
49446,32,32,56,180
49447,32,32,48,180
49448,32,32,56,184
49449,32,32,48,184
49450,32,32,56,180
49451,32,32,48,184
49452,32,32,56,180
49453,32,32,52,180
49454,32,32,48,184
49455,32,32,52,180
49456,32,32,48,184
49457,32,32,56,180
49458,32,32,48,184
49459,32,32,56,180
49460,32,32,48,180
49461,32,32,52,184
49462,32,32,48,180
49463,32,32,56,184
49464,32,32,48,184
49465,32,32,56,180
49466,32,32,48,356
49467,32,32,48,184
49468,32,36,48,184
49469,32,32,48,180
49470,32,32,56,184
49471,32,32,48,180
49472,32,32,56,184
49473,32,32,48,184
49474,32,32,56,180
49475,32,32,52,184
49476,32,32,56,184
49477,32,32,52,184
49478,32,32,56,612
49479,32,32,48,184
49480,32,32,56,180
49481,32,32,52,180
49482,32,32,48,180
49483,32,32,56,184
49484,32,32,48,184
49485,32,32,56,184
49486,32,32,52,184
49487,32,32,56,184
49488,32,32,48,184
49489,32,32,56,184
49490,32,32,48,184
49491,32,32,56,184
49492,32,32,48,184
49493,32,32,56,180
49494,32,32,48,184
49495,32,32,56,180
49496,32,32,48,184
49497,32,32,48,180
49498,32,32,56,616
49499,32,32,48,180
49500,32,32,60,180
49501,32,32,48,184
49502,32,32,56,180
49503,32,32,48,184
49504,32,32,56,188
49505,32,32,48,180
49506,32,32,60,180
49507,32,32,52,184
49508,32,32,56,184
49509,32,32,48,180
49510,32,32,56,184
49511,32,32,48,184
49512,32,32,48,184
49513,32,32,60,180
49514,32,32,44,180
49515,32,32,60,184
49516,32,32,48,184
49517,32,32,60,756
49518,32,32,52,180
49519,32,32,56,180
49520,32,32,48,180
49521,32,32,56,180
49522,32,32,48,184
49523,32,32,56,184
49524,32,32,48,184
49525,32,32,56,184
49526,32,32,48,184
49527,32,32,52,184
49528,32,32,56,180
49529,32,32,48,180
49530,32,32,60,180
49531,32,32,48,184
49532,32,32,56,180
49533,32,32,52,184
49534,32,32,60,180
49535,32,32,48,184
49536,32,32,56,180
49537,32,32,48,180
49538,32,32,60,184
49539,32,32,44,388
49540,32,32,52,180
49541,32,32,60,184
49542,32,32,48,180
49543,32,32,56,180
49544,32,32,48,180
49545,32,32,56,180
49546,32,32,52,184
49547,32,32,56,184
49548,32,32,48,180
49549,32,32,56,180
49550,32,32,48,180
49551,32,32,56,180
49552,32,32,48,184
49553,32,32,60,184
49554,32,32,48,184
49555,32,32,44,184
49556,32,32,56,180
49557,32,32,48,184
49558,32,32,56,184
49559,32,32,48,184
49560,32,32,56,184
49561,32,32,48,180
49562,32,32,56,184
49563,32,32,48,180
49564,32,32,60,184
49565,32,32,48,180
49566,32,32,56,340
49567,32,32,48,184
49568,32,32,60,184
49569,32,32,48,180
